,Algorithm,Test Size,Round,Accuracy,Testing Time,Training Time,Precision,Recall,F1score,Confusion Matrix,True Positive Rate,False Positive Rate,AUC
31,adaBoost,0.3,7,0.9994074604352567,11.060858488082886,508.70142364501953,0.9135285913528591,0.5658747300215983,0.698853027473993,[1902919       0     124       0    1005       0    1310       0],[0.         0.01295896 0.01727862 ... 1.         1.         1.        ],[0.         0.         0.         ... 0.99999002 0.99999895 1.        ],0.997323527232659
32,catBoost,0.3,7,0.9989791944610934,0.09253358840942383,0.8918945789337158,1.0,0.15982721382289417,0.2756052141527002,[1903043       0       0       0    1945       0     370       0],"[0.         0.15982721 0.42203024 0.42634989 0.42634989 0.99740821
 0.99740821 0.99956803 1.         1.        ]","[0.00000000e+00 0.00000000e+00 2.95316501e-04 5.46493169e-04
 5.63833818e-04 8.38535440e-01 8.79455693e-01 9.09582705e-01
 9.95980122e-01 1.00000000e+00]",0.7580285808913549
33,lightGBM,0.3,7,0.9987850052326125,0.5164852142333984,5.056791067123413,0.0,0.0,0.0,[1903043       0       0       0    2315       0       0       0],[0. 1.],[0. 1.],0.5
34,randomForest,0.3,7,0.9997039926355047,15.480033874511719,1931.1844065189362,0.985579589572934,0.7676025917926566,0.8630403108305003,[1903017       0      26       0     538       0    1777       0],"[0.         0.42764579 0.54038877 0.58272138 0.60647948 0.62807775
 0.64276458 0.65615551 0.66306695 0.66868251 0.67300216 0.67818575
 0.68293737 0.68639309 0.69157667 0.6950324  0.69978402 0.70280778
 0.70669546 0.70842333 0.70928726 0.71317495 0.71533477 0.7161987
 0.71965443 0.72095032 0.72224622 0.72311015 0.72354212 0.72526998
 0.72656587 0.72958963 0.73045356 0.73390929 0.73520518 0.73779698
 0.74038877 0.74082073 0.74211663 0.74341253 0.74686825 0.74773218
 0.75161987 0.75291577 0.75680346 0.76198704 0.7637149  0.76760259
 0.76933045 0.77408207 0.77883369 0.78142549 0.78488121 0.78660907
 0.78963283 0.79222462 0.79395248 0.7987041  0.80172786 0.80388769
 0.80777538 0.80907127 0.81339093 0.81727862 0.82116631 0.82634989
 0.83066955 0.83282937 0.8349892  0.83887689 0.84319654 0.85053996
 0.85269978 0.85961123 0.86436285 0.86781857 0.87343413 0.87602592
 0.88207343 0.88596112 0.89200864 0.89892009 0.90539957 0.91058315
 0.91490281 0.91922246 0.92656587 0.93088553 0.93563715 0.93866091
 0.9425486  0.94946004 0.95637149 0.96285097 0.96933045 0.97926566
 0.98704104 0.99136069 1.        ]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.25474201e-07 5.25474201e-07 5.25474201e-07
 5.25474201e-07 5.25474201e-07 5.25474201e-07 5.25474201e-07
 5.25474201e-07 5.25474201e-07 5.25474201e-07 5.25474201e-07
 1.05094840e-06 1.57642260e-06 2.10189680e-06 2.10189680e-06
 2.62737101e-06 2.62737101e-06 3.15284521e-06 3.15284521e-06
 3.15284521e-06 4.72926781e-06 4.72926781e-06 4.72926781e-06
 5.78021621e-06 6.30569041e-06 6.83116461e-06 6.83116461e-06
 6.83116461e-06 7.35663881e-06 7.35663881e-06 7.88211302e-06
 7.88211302e-06 8.40758722e-06 8.93306142e-06 9.45853562e-06
 9.45853562e-06 1.05094840e-05 1.15604324e-05 1.36623292e-05
 1.52387518e-05 1.57642260e-05 1.73406486e-05 1.94425454e-05
 2.04934938e-05 2.10189680e-05 2.20699164e-05 2.41718132e-05
 2.62737101e-05 2.78501327e-05 3.10029779e-05 3.31048747e-05
 3.83596167e-05 3.99360393e-05 4.57162555e-05 4.88691007e-05
 5.41238427e-05 5.67512137e-05 5.83276363e-05 6.09550073e-05
 6.46333267e-05 6.72606977e-05 7.09390171e-05 7.67192334e-05
 8.24994496e-05 8.82796658e-05 9.51108304e-05 1.04569366e-04
 1.11926005e-04 1.22435489e-04 1.35046870e-04 1.52387518e-04
 1.66049848e-04 1.83390496e-04 2.04409464e-04 2.28055803e-04
 2.56431410e-04 3.02147666e-04 3.41032756e-04 3.80968796e-04
 4.32990742e-04 5.07082604e-04 5.87480157e-04 7.08864697e-04
 8.59675793e-04 1.06671263e-03 1.37516598e-03 1.95476403e-03
 3.19698504e-03 8.47432244e-03 1.00000000e+00]",0.9955340627477414
35,xGBoost,0.3,8,0.9998031865927558,0.6000974178314209,106.70185351371765,0.9773622047244095,0.8578833693304536,0.9137336093857833,[1902997       0      46       0     329       0    1986       0],"[0.00000000e+00 4.31965443e-04 8.63930886e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.         0.         0.         ... 0.99997951 0.99998056 1.        ],0.9997011134522532
36,adaBoost,0.3,8,0.9994074604352567,11.104483842849731,506.22773241996765,0.9135285913528591,0.5658747300215983,0.698853027473993,[1902919       0     124       0    1005       0    1310       0],[0.         0.01295896 0.01727862 ... 1.         1.         1.        ],[0.         0.         0.         ... 0.99999002 0.99999895 1.        ],0.9973235263247122
37,catBoost,0.3,8,0.9989791944610934,0.09162545204162598,0.9067037105560303,1.0,0.15982721382289417,0.2756052141527002,[1903043       0       0       0    1945       0     370       0],"[0.         0.15982721 0.42203024 0.42634989 0.42634989 0.99740821
 0.99740821 0.99956803 1.         1.        ]","[0.00000000e+00 0.00000000e+00 2.95316501e-04 5.46493169e-04
 5.63833818e-04 8.38535440e-01 8.79455693e-01 9.09582705e-01
 9.95980122e-01 1.00000000e+00]",0.7580285808913549
38,lightGBM,0.3,8,0.9987850052326125,0.5275959968566895,4.862621068954468,0.0,0.0,0.0,[1903043       0       0       0    2315       0       0       0],[0. 1.],[0. 1.],0.5
39,randomForest,0.3,8,0.9996950704277097,15.457173585891724,1935.7750191688538,0.9843575418994414,0.7611231101511879,0.8584652862362973,[1903015       0      28       0     553       0    1762       0],"[0.         0.41511879 0.53477322 0.58401728 0.60950324 0.62980562
 0.64276458 0.64924406 0.66652268 0.6699784  0.67904968 0.6838013
 0.68812095 0.69114471 0.6950324  0.69762419 0.70107991 0.7049676
 0.70539957 0.7075594  0.70928726 0.70971922 0.71274298 0.71533477
 0.7161987  0.72008639 0.72095032 0.72397408 0.72656587 0.72742981
 0.72958963 0.73045356 0.73174946 0.73347732 0.73434125 0.73477322
 0.73606911 0.73779698 0.74038877 0.7412527  0.7425486  0.74514039
 0.74730022 0.74816415 0.74946004 0.75161987 0.7537797  0.75593952
 0.76112311 0.76241901 0.76587473 0.76889849 0.77192225 0.77667387
 0.77883369 0.78185745 0.78574514 0.78920086 0.79438445 0.79654428
 0.7987041  0.80215983 0.80734341 0.80993521 0.81382289 0.81943844
 0.82159827 0.82548596 0.82894168 0.83239741 0.83671706 0.83974082
 0.84146868 0.84665227 0.85097192 0.85658747 0.86177106 0.8712743
 0.87861771 0.88423326 0.88984881 0.89589633 0.90021598 0.9049676
 0.91274298 0.9174946  0.92354212 0.92829374 0.93261339 0.9399568
 0.94643629 0.95075594 0.95637149 0.96241901 0.96976242 0.97580994
 0.98444924 0.99308855 1.        ]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.25474201e-07 5.25474201e-07
 5.25474201e-07 5.25474201e-07 5.25474201e-07 1.05094840e-06
 1.05094840e-06 1.57642260e-06 2.10189680e-06 2.62737101e-06
 4.20379361e-06 4.20379361e-06 4.20379361e-06 5.25474201e-06
 5.78021621e-06 5.78021621e-06 5.78021621e-06 5.78021621e-06
 5.78021621e-06 5.78021621e-06 6.30569041e-06 6.30569041e-06
 6.30569041e-06 6.83116461e-06 6.83116461e-06 7.35663881e-06
 7.35663881e-06 7.88211302e-06 7.88211302e-06 8.93306142e-06
 9.98400982e-06 1.10349582e-05 1.31368550e-05 1.36623292e-05
 1.47132776e-05 1.52387518e-05 1.52387518e-05 1.52387518e-05
 1.57642260e-05 1.62897002e-05 1.89170712e-05 1.94425454e-05
 2.04934938e-05 2.62737101e-05 2.73246585e-05 2.89010811e-05
 3.15284521e-05 3.31048747e-05 3.62577199e-05 3.94105651e-05
 4.25634103e-05 4.62417297e-05 4.99200491e-05 5.20219459e-05
 5.72766879e-05 6.20059557e-05 6.93625945e-05 7.51428108e-05
 7.93466044e-05 8.35503980e-05 9.03815626e-05 9.56363046e-05
 1.05620314e-04 1.24537386e-04 1.36097818e-04 1.47658250e-04
 1.62897002e-04 1.76033857e-04 1.99680196e-04 2.22801061e-04
 2.55905936e-04 2.84807017e-04 3.28421376e-04 3.76765002e-04
 4.30888845e-04 5.03929759e-04 5.85903734e-04 6.88371203e-04
 8.49691783e-04 1.07827306e-03 1.39723590e-03 1.98051226e-03
 3.24848151e-03 8.57206064e-03 1.00000000e+00]",0.9963817449041364
40,xGBoost,0.3,9,0.9998031865927558,0.5941095352172852,106.91188764572144,0.9773622047244095,0.8578833693304536,0.9137336093857833,[1902997       0      46       0     329       0    1986       0],"[0.00000000e+00 4.31965443e-04 8.63930886e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.         0.         0.         ... 0.99997951 0.99998056 1.        ],0.9997011134522532
41,adaBoost,0.3,9,0.9994074604352567,11.091230392456055,510.9338479042053,0.9135285913528591,0.5658747300215983,0.698853027473993,[1902919       0     124       0    1005       0    1310       0],[0.         0.01295896 0.01727862 ... 1.         1.         1.        ],[0.         0.         0.         ... 0.99999002 0.99999895 1.        ],0.997323527232659
42,catBoost,0.3,9,0.9989791944610934,0.09300851821899414,0.8910164833068848,1.0,0.15982721382289417,0.2756052141527002,[1903043       0       0       0    1945       0     370       0],"[0.         0.15982721 0.42203024 0.42634989 0.42634989 0.99740821
 0.99740821 0.99956803 1.         1.        ]","[0.00000000e+00 0.00000000e+00 2.95316501e-04 5.46493169e-04
 5.63833818e-04 8.38535440e-01 8.79455693e-01 9.09582705e-01
 9.95980122e-01 1.00000000e+00]",0.7580285808913549
43,lightGBM,0.3,9,0.9987850052326125,0.5197083950042725,4.808445453643799,0.0,0.0,0.0,[1903043       0       0       0    2315       0       0       0],[0. 1.],[0. 1.],0.5
44,randomForest,0.3,9,0.9997029429639994,15.77836561203003,1982.86057305336,0.9844875346260388,0.7676025917926566,0.8626213592233009,[1903015       0      28       0     538       0    1777       0],"[0.         0.41166307 0.5287257  0.57278618 0.59697624 0.61295896
 0.63023758 0.63887689 0.64924406 0.65485961 0.66177106 0.66825054
 0.67516199 0.68466523 0.68639309 0.68941685 0.69330454 0.69762419
 0.70237581 0.7049676  0.70885529 0.71231102 0.71533477 0.7174946
 0.7187905  0.72095032 0.72267819 0.72397408 0.72440605 0.72483801
 0.72526998 0.73218143 0.73434125 0.73520518 0.73606911 0.73736501
 0.73866091 0.73952484 0.74168467 0.74643629 0.74773218 0.75032397
 0.7537797  0.75550756 0.75809935 0.76198704 0.7650108  0.76587473
 0.76760259 0.77149028 0.77365011 0.7775378  0.77969762 0.78315335
 0.78488121 0.78833693 0.79265659 0.79654428 0.79913607 0.80172786
 0.80647948 0.80820734 0.81209503 0.81425486 0.81684665 0.82030238
 0.82289417 0.82678186 0.82980562 0.8349892  0.83930886 0.84362851
 0.84708423 0.85140389 0.85572354 0.8574514  0.86263499 0.86738661
 0.87386609 0.87775378 0.8825054  0.88812095 0.89157667 0.89848812
 0.90410367 0.90928726 0.91533477 0.91792657 0.92311015 0.92742981
 0.93304536 0.93952484 0.94946004 0.95507559 0.96241901 0.96976242
 0.97451404 0.98315335 0.99352052 1.        ]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.25474201e-07
 5.25474201e-07 5.25474201e-07 5.25474201e-07 5.25474201e-07
 5.25474201e-07 5.25474201e-07 5.25474201e-07 1.05094840e-06
 1.05094840e-06 1.57642260e-06 2.10189680e-06 2.10189680e-06
 2.10189680e-06 2.62737101e-06 3.67831941e-06 3.67831941e-06
 4.20379361e-06 5.78021621e-06 5.78021621e-06 5.78021621e-06
 7.35663881e-06 7.88211302e-06 7.88211302e-06 8.93306142e-06
 8.93306142e-06 8.93306142e-06 8.93306142e-06 8.93306142e-06
 8.93306142e-06 9.45853562e-06 9.98400982e-06 9.98400982e-06
 1.05094840e-05 1.15604324e-05 1.31368550e-05 1.36623292e-05
 1.47132776e-05 1.47132776e-05 1.52387518e-05 1.68151744e-05
 1.78661228e-05 1.83915970e-05 1.89170712e-05 2.15444422e-05
 2.31208648e-05 2.52227617e-05 2.73246585e-05 3.10029779e-05
 3.31048747e-05 3.52067715e-05 3.62577199e-05 3.73086683e-05
 4.20379361e-05 4.41398329e-05 5.09709975e-05 5.25474201e-05
 5.78021621e-05 6.20059557e-05 6.67352235e-05 7.25154397e-05
 7.67192334e-05 8.24994496e-05 8.72287174e-05 9.45853562e-05
 1.02467469e-04 1.10349582e-04 1.19282644e-04 1.32944973e-04
 1.47658250e-04 1.62371528e-04 1.87068816e-04 2.09664206e-04
 2.33836019e-04 2.59584255e-04 2.87959862e-04 3.23692108e-04
 3.69408363e-04 4.23532206e-04 4.97098594e-04 5.78547095e-04
 6.93100471e-04 8.37080402e-04 1.06145789e-03 1.39513400e-03
 2.01256619e-03 3.39508881e-03 8.87578473e-03 1.00000000e+00]",0.996585194668597
45,xGBoost,0.3,10,0.9998031865927558,0.6050872802734375,105.81165623664856,0.9773622047244095,0.8578833693304536,0.9137336093857833,[1902997       0      46       0     329       0    1986       0],"[0.00000000e+00 4.31965443e-04 8.63930886e-04 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.         0.         0.         ... 0.99997951 0.99998056 1.        ],0.9997011134522532
46,adaBoost,0.3,10,0.9994074604352567,11.087693214416504,508.30283546447754,0.9135285913528591,0.5658747300215983,0.698853027473993,[1902919       0     124       0    1005       0    1310       0],[0.         0.01295896 0.01727862 ... 1.         1.         1.        ],[0.         0.         0.         ... 0.99999002 0.99999895 1.        ],0.997323527232659
47,catBoost,0.3,10,0.9989791944610934,0.09362268447875977,0.8929622173309326,1.0,0.15982721382289417,0.2756052141527002,[1903043       0       0       0    1945       0     370       0],"[0.         0.15982721 0.42203024 0.42634989 0.42634989 0.99740821
 0.99740821 0.99956803 1.         1.        ]","[0.00000000e+00 0.00000000e+00 2.95316501e-04 5.46493169e-04
 5.63833818e-04 8.38535440e-01 8.79455693e-01 9.09582705e-01
 9.95980122e-01 1.00000000e+00]",0.7580285808913549
48,lightGBM,0.3,10,0.9987850052326125,0.5207016468048096,4.823825359344482,0.0,0.0,0.0,[1903043       0       0       0    2315       0       0       0],[0. 1.],[0. 1.],0.5
49,randomForest,0.3,10,0.9997003187852361,15.574871301651001,1939.451265335083,0.9855233853006682,0.7645788336933045,0.8611043541717343,[1903017       0      26       0     545       0    1770       0],"[0.         0.43239741 0.53822894 0.58444924 0.60431965 0.62548596
 0.63974082 0.6475162  0.65615551 0.66306695 0.66825054 0.67429806
 0.67948164 0.68596112 0.69287257 0.69632829 0.70064795 0.70237581
 0.7049676  0.70712743 0.70842333 0.71015119 0.71144708 0.71317495
 0.71663067 0.71835853 0.72051836 0.72138229 0.72483801 0.72526998
 0.72699784 0.7287257  0.7300216  0.73045356 0.73304536 0.73390929
 0.73434125 0.73650108 0.73909287 0.7399568  0.74211663 0.74514039
 0.74816415 0.74989201 0.75075594 0.75291577 0.75637149 0.75939525
 0.76457883 0.76976242 0.77192225 0.77710583 0.78142549 0.78358531
 0.78488121 0.78833693 0.79179266 0.79481641 0.79784017 0.80215983
 0.80431965 0.80777538 0.8112311  0.81468683 0.81900648 0.82289417
 0.82548596 0.82764579 0.83282937 0.83585313 0.84017279 0.84578834
 0.85010799 0.85269978 0.8574514  0.86177106 0.86565875 0.87170626
 0.87516199 0.87818575 0.8838013  0.89028078 0.8950324  0.90323974
 0.9075594  0.91274298 0.9174946  0.92224622 0.92526998 0.92915767
 0.93304536 0.9412527  0.94816415 0.95507559 0.96198704 0.96889849
 0.97580994 0.98358531 0.9887689  1.        ]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.05094840e-06 1.05094840e-06
 1.05094840e-06 1.57642260e-06 1.57642260e-06 1.57642260e-06
 1.57642260e-06 1.57642260e-06 2.62737101e-06 2.62737101e-06
 2.62737101e-06 3.15284521e-06 3.67831941e-06 3.67831941e-06
 3.67831941e-06 4.20379361e-06 5.25474201e-06 5.78021621e-06
 5.78021621e-06 6.30569041e-06 6.83116461e-06 6.83116461e-06
 6.83116461e-06 6.83116461e-06 7.88211302e-06 7.88211302e-06
 8.93306142e-06 9.45853562e-06 1.05094840e-05 1.10349582e-05
 1.15604324e-05 1.20859066e-05 1.26113808e-05 1.26113808e-05
 1.36623292e-05 1.52387518e-05 1.68151744e-05 1.73406486e-05
 1.83915970e-05 1.99680196e-05 1.99680196e-05 2.36463390e-05
 2.67991843e-05 2.89010811e-05 3.04775037e-05 3.25794005e-05
 3.52067715e-05 3.73086683e-05 4.04615135e-05 4.57162555e-05
 4.83436265e-05 5.30728943e-05 5.67512137e-05 5.99040589e-05
 6.09550073e-05 6.51588009e-05 6.98880687e-05 7.30409139e-05
 7.88211302e-05 8.67032432e-05 8.98560884e-05 9.45853562e-05
 1.05620314e-04 1.15078850e-04 1.28215705e-04 1.36623292e-04
 1.52387518e-04 1.74457435e-04 1.89170712e-04 2.09664206e-04
 2.32259597e-04 2.63788049e-04 3.00571243e-04 3.38930860e-04
 3.87799960e-04 4.40347380e-04 5.10760923e-04 6.14804815e-04
 7.26730820e-04 8.63354112e-04 1.05410125e-03 1.39933780e-03
 1.96632446e-03 3.20696905e-03 8.64299966e-03 1.00000000e+00]",0.9942227293947383
50,xGBoost,0.4,1,0.9997929523499121,0.8051245212554932,224.86326479911804,0.9779026217228465,0.8482781026640676,0.908489909533751,[2537341       0      59       0     467       0    2611       0],"[0.00000000e+00 3.24886290e-04 1.94931774e-03 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.         0.         0.         ... 0.99996059 0.99996138 1.        ],0.9997320163774239
51,adaBoost,0.4,1,0.9994241241215236,14.789530038833618,433.9158284664154,0.9105236400610066,0.5818713450292398,0.7100099108027751,[2537224       0     176       0    1287       0    1791       0],"[0.00000000e+00 6.49772580e-04 1.98180637e-02 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.         0.         0.         ... 0.99998897 0.99998975 1.        ],0.9972118395995389
52,catBoost,0.4,1,0.9989730279104956,0.12351727485656738,0.7919228076934814,0.9978768577494692,0.15269655620532813,0.2648633417864187,[2537399       0       1       0    2608       0     470       0],"[0.         0.15269656 0.42722547 0.43469786 0.43469786 0.99025341
 0.99025341 0.99967511 1.         1.        ]","[0.00000000e+00 3.94104201e-07 4.32726413e-04 8.64664617e-04
 8.85946244e-04 8.33749901e-01 8.76540159e-01 9.10409474e-01
 9.96143296e-01 1.00000000e+00]",0.7593646192658927
53,lightGBM,0.4,1,0.9956519993481542,1.123723030090332,5.567676067352295,0.006564280406242259,0.017218973359324236,0.009505021520803443,[2529379       0    8021       0    3025       0      53       0],[0.         0.01721897 1.        ],[0.         0.00316111 1.        ],0.5070289317809469
54,randomForest,0.4,1,0.9997000564460704,20.74384617805481,1608.2210359573364,0.9789081885856079,0.7690058479532164,0.861353711790393,[2537349       0      51       0     711       0    2367       0],"[0.         0.39148798 0.50649773 0.56237817 0.59649123 0.61468486
 0.6302794  0.64294997 0.65854451 0.66601689 0.67446394 0.68096166
 0.68583496 0.68810916 0.69135802 0.69590643 0.70110461 0.70467836
 0.70792723 0.71117609 0.71377518 0.71637427 0.71767381 0.7202729
 0.72157245 0.72319688 0.72579597 0.72807018 0.73001949 0.73164392
 0.73391813 0.73586745 0.73651722 0.74041585 0.74236517 0.74301494
 0.74496426 0.74658869 0.74853801 0.74951267 0.75178687 0.75373619
 0.75698506 0.75795971 0.75990903 0.76218324 0.76478233 0.7654321
 0.76673164 0.76900585 0.76998051 0.77225471 0.77452891 0.77647823
 0.77777778 0.7797271  0.78037687 0.78297596 0.78622482 0.78979857
 0.79207277 0.79694607 0.80116959 0.80409357 0.80864198 0.81481481
 0.81708902 0.820013   0.82423652 0.82618583 0.82910981 0.83300845
 0.83755686 0.84178038 0.84665367 0.85217674 0.85477583 0.85932424
 0.8625731  0.86744639 0.87037037 0.87361923 0.87946719 0.88499025
 0.89116309 0.89766082 0.90350877 0.90968161 0.91617934 0.92462638
 0.92852502 0.93729695 0.94346979 0.94866797 0.95451592 0.95938921
 0.96458739 0.97270955 0.98148148 0.99122807 1.        ]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.94104201e-07 3.94104201e-07
 3.94104201e-07 3.94104201e-07 3.94104201e-07 3.94104201e-07
 3.94104201e-07 3.94104201e-07 3.94104201e-07 3.94104201e-07
 3.94104201e-07 7.88208402e-07 1.57641680e-06 1.97052101e-06
 2.36462521e-06 2.36462521e-06 3.15283361e-06 4.33514621e-06
 4.33514621e-06 4.72925041e-06 4.72925041e-06 5.51745882e-06
 5.91156302e-06 6.30566722e-06 7.09387562e-06 7.09387562e-06
 7.48797982e-06 8.67029243e-06 8.67029243e-06 9.85260503e-06
 1.06408134e-05 1.10349176e-05 1.10349176e-05 1.18231260e-05
 1.30054386e-05 1.33995428e-05 1.33995428e-05 1.49759596e-05
 1.61582722e-05 1.69464806e-05 1.81287933e-05 1.81287933e-05
 1.93111059e-05 2.00993143e-05 2.08875227e-05 2.20698353e-05
 2.48285647e-05 2.56167731e-05 2.64049815e-05 2.67990857e-05
 2.75872941e-05 2.91637109e-05 3.03460235e-05 3.15283361e-05
 3.42870655e-05 3.58634823e-05 3.90163159e-05 4.01986285e-05
 4.49278789e-05 4.68983999e-05 5.12335461e-05 5.39922756e-05
 5.59627966e-05 5.83274218e-05 6.22684638e-05 6.66036100e-05
 7.09387562e-05 7.68503192e-05 8.51265074e-05 9.10380705e-05
 9.61614251e-05 1.02467092e-04 1.10743281e-04 1.19807677e-04
 1.37148262e-04 1.51336013e-04 1.65129660e-04 1.90746433e-04
 2.11239852e-04 2.35280208e-04 2.64443919e-04 3.01489714e-04
 3.47994010e-04 3.98833452e-04 4.52825727e-04 5.16276504e-04
 6.12043824e-04 7.42492315e-04 9.05651454e-04 1.11965004e-03
 1.45542681e-03 2.05170647e-03 3.41294238e-03 9.06518483e-03
 1.00000000e+00]",0.9954256907309919
55,xGBoost,0.4,2,0.9997929523499121,0.7851336002349854,222.69884204864502,0.9779026217228465,0.8482781026640676,0.908489909533751,[2537341       0      59       0     467       0    2611       0],"[0.00000000e+00 3.24886290e-04 1.94931774e-03 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.         0.         0.         ... 0.99996059 0.99996138 1.        ],0.9997320163774239
56,adaBoost,0.4,2,0.9994241241215236,14.816529750823975,431.94651794433594,0.9105236400610066,0.5818713450292398,0.7100099108027751,[2537224       0     176       0    1287       0    1791       0],"[0.00000000e+00 6.49772580e-04 1.98180637e-02 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.         0.         0.         ... 0.99998897 0.99998975 1.        ],0.9972118395995389
57,catBoost,0.4,2,0.9989730279104956,0.12203407287597656,0.7958412170410156,0.9978768577494692,0.15269655620532813,0.2648633417864187,[2537399       0       1       0    2608       0     470       0],"[0.         0.15269656 0.42722547 0.43469786 0.43469786 0.99025341
 0.99025341 0.99967511 1.         1.        ]","[0.00000000e+00 3.94104201e-07 4.32726413e-04 8.64664617e-04
 8.85946244e-04 8.33749901e-01 8.76540159e-01 9.10409474e-01
 9.96143296e-01 1.00000000e+00]",0.7593646192658927
58,lightGBM,0.4,2,0.9956519993481542,1.1364097595214844,5.618037939071655,0.006564280406242259,0.017218973359324236,0.009505021520803443,[2529379       0    8021       0    3025       0      53       0],[0.         0.01721897 1.        ],[0.         0.00316111 1.        ],0.5070289317809469
59,randomForest,0.4,2,0.9996969074323808,20.79666805267334,1660.9432821273804,0.9796342477140482,0.7657569850552307,0.8595915390226113,[2537351       0      49       0     721       0    2357       0],"[0.         0.41812865 0.53346329 0.58024691 0.60883691 0.62475634
 0.63872645 0.64717349 0.65594542 0.66276803 0.66731644 0.67446394
 0.67966212 0.68680962 0.69038337 0.694282   0.69688109 0.70305393
 0.70532814 0.70890188 0.71410006 0.71832359 0.72092268 0.72254711
 0.7251462  0.72579597 0.7274204  0.72774529 0.72936972 0.73196881
 0.73294347 0.73521767 0.73781676 0.73911631 0.74106563 0.74236517
 0.74496426 0.74626381 0.74691358 0.74821313 0.75048733 0.75178687
 0.75373619 0.75536062 0.75730994 0.75893437 0.75990903 0.76283301
 0.76478233 0.76575699 0.76705653 0.77030539 0.77160494 0.77517869
 0.77777778 0.78070175 0.78460039 0.78817414 0.79012346 0.79662118
 0.79889539 0.80051982 0.80344379 0.8079922  0.81189084 0.81578947
 0.82033788 0.82521118 0.8294347  0.83528265 0.83918129 0.84178038
 0.84665367 0.85120208 0.85575049 0.85899935 0.86192333 0.86842105
 0.87361923 0.87881741 0.88499025 0.89181287 0.89701105 0.90350877
 0.90805718 0.91260559 0.91747888 0.9217024  0.92982456 0.93437297
 0.94054581 0.94704353 0.95191683 0.96003899 0.96263808 0.97238467
 0.98310591 0.98992853 1.        ]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.94104201e-07 3.94104201e-07 3.94104201e-07 3.94104201e-07
 3.94104201e-07 7.88208402e-07 7.88208402e-07 1.18231260e-06
 1.18231260e-06 1.97052101e-06 2.36462521e-06 3.94104201e-06
 3.94104201e-06 4.33514621e-06 4.72925041e-06 5.12335461e-06
 5.12335461e-06 5.51745882e-06 6.30566722e-06 6.30566722e-06
 7.09387562e-06 7.48797982e-06 7.48797982e-06 7.48797982e-06
 7.88208402e-06 7.88208402e-06 9.85260503e-06 1.06408134e-05
 1.10349176e-05 1.18231260e-05 1.26113344e-05 1.37936470e-05
 1.41877512e-05 1.49759596e-05 1.53700638e-05 1.69464806e-05
 1.81287933e-05 1.93111059e-05 1.97052101e-05 2.08875227e-05
 2.12816269e-05 2.40403563e-05 2.48285647e-05 2.64049815e-05
 3.11342319e-05 3.15283361e-05 3.27106487e-05 3.66516907e-05
 4.01986285e-05 4.13809411e-05 4.37455663e-05 4.49278789e-05
 4.72925041e-05 5.12335461e-05 5.43863798e-05 5.75392134e-05
 5.95097344e-05 6.34507764e-05 6.73918184e-05 7.09387562e-05
 7.72444234e-05 8.51265074e-05 9.53732167e-05 1.03649405e-04
 1.13107906e-04 1.24142823e-04 1.35177741e-04 1.50547805e-04
 1.69464806e-04 1.92322850e-04 2.15969102e-04 2.38433042e-04
 2.70355482e-04 2.95578151e-04 3.38141405e-04 3.87798534e-04
 4.51643415e-04 5.16670608e-04 6.09679199e-04 7.29092772e-04
 8.91463703e-04 1.10940333e-03 1.45306219e-03 2.05840624e-03
 3.41097186e-03 9.31701742e-03 1.00000000e+00]",0.9947806917033204
